#{"t_start": 1629400253.5074558, "env_id": "ApolloLanderSolidObstacle-v0"}
r,l,t
-109.340122,53,722.447884
18.891339,250,723.217426
-332.777355,82,723.484213
127.66762,1000,726.723772
-332.708437,103,727.010721
275.719041,235,727.756998
147.801426,1000,731.696886
142.646644,1000,735.231618
205.827118,525,737.177189
228.719313,881,739.440991
-65.736194,38,739.539268
-91.943273,68,739.762532
-302.709569,100,740.078951
262.558264,377,741.350926
-69.113844,36,741.448903
262.136859,814,744.083568
225.521692,352,745.213772
237.980089,413,746.478449
279.943473,344,747.47019
-243.433633,119,747.798353
-16.482146,243,748.519318
-220.628648,102,748.808135
-230.401058,96,749.098006
-101.742675,74,749.310262
227.889695,307,750.291267
121.802985,1000,751.350359
-141.145031,100,751.396976
140.452699,1000,752.471637
239.845909,373,752.732245
5.898473,247,753.521697
255.416776,794,756.153785
107.410758,1000,759.401081
279.392826,412,760.776039
275.550409,503,762.428636
-62.061582,718,764.85883
76.517116,1000,768.508705
-346.464893,114,768.881658
-265.8339,105,769.227846
-394.746883,123,769.558972
162.85742,1000,772.984086
147.84078,1000,776.498732
187.524889,1000,780.098073
-80.765393,77,780.343178
234.321179,322,781.358985
5.449941,331,782.46419
-154.259673,70,782.678297
41.591577,1000,786.374524
282.725894,400,787.165263
239.856003,260,787.320849
159.523478,1000,788.372599
-77.472638,53,788.394145
276.887547,316,788.564744
194.845078,626,790.80444
-320.029385,149,791.25263
256.004022,319,792.303414
-110.309332,92,792.580194
27.072751,194,793.17948
297.065747,378,794.502255
-98.879733,42,794.620784
279.640631,980,797.926832
-364.460449,92,798.238671
165.745354,1000,801.722926
-100.511049,63,801.914509
175.39267,678,804.335172
276.238844,410,805.659003
-110.476905,73,805.90169
264.608548,945,809.337106
-441.527946,106,809.656979
-101.162623,59,809.844122
183.551245,1000,813.032038
201.439073,338,814.125523
161.514071,1000,817.971049
230.725281,594,820.140281
-13.913988,210,820.732807
-18.289672,132,821.109503
-87.395416,49,821.237244
-8.01386,140,821.620506
-13.361966,210,822.708878
-30.570797,158,822.78536
-45.166292,297,822.95143
-39.221267,207,823.052011
77.868807,1000,823.841977
230.115213,281,824.706024
187.060926,605,826.669709
136.241149,1000,829.91486
213.058535,821,832.910416
-128.752262,62,833.098604
-29.961255,150,833.603416
-105.763327,66,833.83121
3.473842,211,834.549744
-15.820152,171,835.078094
-102.1381,104,835.4375
206.880848,379,836.691827
-84.386612,157,837.239889
-11.484671,261,838.075219
-121.289269,74,838.327994
23.396079,204,838.993211
-9.576648,161,839.37273
268.113047,258,839.968244
-163.965514,63,840.100873
284.593266,863,843.012438
-95.414232,56,843.167766
279.918452,932,846.758416
278.663691,526,848.512897
-157.172603,90,848.744351
-428.516455,101,849.012414
123.778913,1000,852.245232
-119.356281,85,852.531891
288.223412,515,854.468361
-10.375083,186,855.028425
-245.874565,106,855.341486
5.770414,229,856.081412
-144.321912,61,856.253158
-366.982249,126,856.60451
-153.103931,176,857.013763
14.610062,165,857.087723
-121.364772,74,857.117003
-9.996757,150,857.182203
-16.019062,159,857.252555
-266.361531,151,857.701249
